시도명,사고위험지역명,반경내카메라수,총사고건수,총사망자수,총중상자수,위험점수,카메라효율,카메라효과비율,과잉세분화,위도,경도
경기,경기도 의왕시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,1,8,0,1,13,13.0,50.0,재배치가능(재배치2순위),37.354375632207216,126.98634011639186
대구,대구광역시 남구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,1,13,13.0,50.0,재배치가능(재배치2순위),35.853753185478844,128.57128359170113
인천,인천광역시 남동구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,1,13,0,0,13,13.0,50.0,재배치가능(재배치2순위),37.45192040002317,126.71627727292932
경남,경상남도 창원시 의창구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,1,13,13.0,50.0,재배치가능(재배치2순위),35.26202384956576,128.63040910435632
대구,대구광역시 남구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,1,13,13.0,50.0,재배치가능(재배치2순위),35.85372554874113,128.57134966509352
경기,경기도 수원시 장안구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,2,11,0,3,26,13.0,33.33333333333333,재배치가능(재배치2순위),37.3056684260125,126.97064728800643
경기,경기도 과천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,2,21,0,1,26,13.0,50.0,재배치가능(재배치2순위),37.428929638199115,126.99731596891111
서울,서울특별시 광진구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,3,10,0,6,40,13.333333333333334,66.66666666666666,재배치가능(재배치2순위),37.565049852785776,127.08016246200835
인천,인천광역시 남동구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,3,15,0,5,40,13.333333333333334,33.33333333333333,재배치가능(재배치2순위),37.45029005129389,126.74276074939733
대구,대구광역시 달서구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,2,17,0,2,27,13.5,50.0,재배치가능(재배치2순위),35.85143664431579,128.5237228318225
서울,서울특별시 강남구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,2,17,0,2,27,13.5,50.0,재배치가능(재배치2순위),37.47841721794117,127.05680439618042
대전,대전광역시 중구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,17,0,2,27,13.5,33.33333333333333,재배치가능(재배치2순위),36.31995323606566,127.4238030138111
인천,인천광역시 남동구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,2,17,0,2,27,13.5,33.33333333333333,재배치가능(재배치2순위),37.45189470841525,126.71648104616149
,전북특별자치도 군산시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,2,17,0,2,27,13.5,50.0,재배치가능(재배치2순위),35.98324662137006,126.71680923995156
전남,전라남도 순천시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,2,17,0,2,27,13.5,50.0,재배치가능(재배치2순위),34.94845040375358,127.49963993742824
서울,서울특별시 금천구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,1,14,14.0,50.0,재배치가능(재배치2순위),37.469178373319366,126.89927306171917
부산,부산광역시 수영구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,2,8,0,4,28,14.0,50.0,재배치가능(재배치2순위),35.18392938241272,129.1139587602784
부산,부산광역시 연제구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,1,14,14.0,33.33333333333333,재배치가능(재배치2순위),35.19143563397737,129.08287214976866
부산,부산광역시 영도구내에서 2020년도에 반경50m 이내 다른사고4건 이상 지역,1,4,0,2,14,14.0,50.0,재배치가능(재배치2순위),35.09399068803702,129.0373687114444
서울,서울특별시 강북구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,1,14,14.0,50.0,재배치가능(재배치2순위),37.64046649539713,127.027997496638
인천,인천광역시 강화군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,1,4,0,2,14,14.0,50.0,재배치가능(재배치2순위),37.741737050191844,126.48614029160206
인천,인천광역시 동구내에서 2023년도에 반경50m 이내 다른사고4건 이상 지역,1,4,0,2,14,14.0,50.0,재배치가능(재배치2순위),37.4827459070614,126.63471274851415
경기,경기도 안양시만안구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,1,9,0,1,14,14.0,33.33333333333333,재배치가능(재배치2순위),37.39445050129863,126.92545707626873
경기,경기도 수원시 영통구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,2,8,0,4,28,14.0,50.0,재배치가능(재배치2순위),37.2673070916801,127.05927009311583
경기,경기도 고양시일산서구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,1,14,14.0,66.66666666666666,재배치가능(재배치2순위),37.687616783138246,126.77549493177028
전북,전북특별자치도 익산시내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,1,14,14.0,66.66666666666666,재배치가능(재배치2순위),35.96146434765031,126.9795944179832
인천,인천광역시 남동구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,2,14,0,3,29,14.5,33.33333333333333,재배치가능(재배치2순위),37.45206595208391,126.71647926311115
경기,경기도 군포시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,4,23,0,7,58,14.5,33.33333333333333,재배치가능(재배치2순위),37.36594899051861,126.9404678912188
서울,서울특별시 종로구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,2,14,0,3,29,14.5,50.0,재배치가능(재배치2순위),37.57413289519525,127.00702326678915
부산,부산광역시 부산진구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,2,14,0,3,29,14.5,50.0,재배치가능(재배치2순위),35.173369236758646,129.0528303551016
충남,충청남도 천안시서북구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,2,19,0,2,29,14.5,33.33333333333333,재배치가능(재배치2순위),36.80046082092397,127.12843516582909
인천,인천광역시 미추홀구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,2,14,0,3,29,14.5,50.0,재배치가능(재배치2순위),37.46323285821444,126.63606806274838
대구,대구광역시 중구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,1,15,15.0,50.0,재배치가능(재배치2순위),35.87324809053508,128.58297778094666
경기,경기도 수원시영통구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,2,10,0,4,30,15.0,50.0,재배치가능(재배치2순위),37.267099442067405,127.05918107247047
충남,충청남도 아산시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,2,10,0,4,30,15.0,50.0,재배치가능(재배치2순위),36.787382158980925,126.98767371268514
경남,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,2,10,0,4,30,15.0,50.0,재배치가능(재배치2순위),35.27830416033497,128.40376710236893
부산,부산광역시 남구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,1,15,15.0,50.0,재배치가능(재배치2순위),35.139324116249426,129.07034796460815
인천,인천광역시 부평구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,2,10,0,4,30,15.0,50.0,재배치가능(재배치2순위),37.525673491318,126.71984213411716
인천,인천광역시 계양구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,1,15,15.0,50.0,재배치가능(재배치2순위),37.53085823247232,126.73117392275012
광주,광주광역시 북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,15,0,0,15,15.0,50.0,재배치가능(재배치2순위),35.20902808661935,126.86400398873465
경기,경기도 부천시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,2,10,0,4,30,15.0,50.0,재배치가능(재배치2순위),37.49832030117185,126.7652760103079
경기,경기도 파주시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,1,10,0,1,15,15.0,33.33333333333333,재배치가능(재배치2순위),37.70961079073201,126.75695917906735
전북,전라북도 군산시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,2,15,0,3,30,15.0,75.0,재배치가능(재배치2순위),35.96527478597242,126.69442914148783
경남,경상남도 진주시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,1,5,0,2,15,15.0,33.33333333333333,재배치가능(재배치2순위),35.19586884047685,128.11457303758564
부산,부산광역시 해운대구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,1,15,15.0,33.33333333333333,재배치가능(재배치2순위),35.167103761054975,129.15811481188516
광주,광주광역시 남구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,15,0,0,15,15.0,50.0,재배치가능(재배치2순위),35.13741420424317,126.89734786229788
대전,대전광역시 서구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,1,15,0,0,15,15.0,33.33333333333333,재배치가능(재배치2순위),36.344311049739744,127.38690443577661
대전,대전광역시 유성구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,2,15,0,3,30,15.0,33.33333333333333,재배치가능(재배치2순위),36.431260651178086,127.38386820908075
서울,서울특별시 영등포구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,2,15,0,3,30,15.0,50.0,재배치가능(재배치2순위),37.51975176127523,126.92628800032017
광주,광주광역시 남구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,1,15,15.0,50.0,재배치가능(재배치2순위),35.13760175723776,126.89698424772003
경남,경상남도 진주시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,1,5,0,2,15,15.0,50.0,재배치가능(재배치2순위),35.18246020557008,128.10753067620604
서울,서울특별시 노원구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,1,15,0,0,15,15.0,50.0,재배치가능(재배치2순위),37.619772795023486,127.07084745771846
경기,경기도 양평군내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,2,6,1,3,31,15.5,50.0,재배치가능(재배치2순위),37.52563954047305,127.37119026074558
경남,경상남도 진주시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,2,6,0,5,31,15.5,50.0,재배치가능(재배치2순위),35.19615848819572,128.11435552998776
경기,경기도 의정부시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,2,11,0,4,31,15.5,33.33333333333333,재배치가능(재배치2순위),37.76111852039444,127.03742908261775
서울,서울특별시 영등포구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,2,16,0,3,31,15.5,50.0,재배치가능(재배치2순위),37.51952643346566,126.92628972132701
경기,경기도 의왕시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,2,6,0,5,31,15.5,50.0,재배치가능(재배치2순위),37.39136160594119,126.9975097499277
서울,서울특별시 종로구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,21,0,2,31,15.5,50.0,재배치가능(재배치2순위),37.5740877351471,127.00700091466851
서울,서울특별시 용산구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,21,0,2,31,15.5,50.0,재배치가능(재배치2순위),37.540151429024256,127.00250364211675
서울,서울특별시 강북구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,16,0,3,31,15.5,50.0,재배치가능(재배치2순위),37.627854717749756,127.01630240846181
서울,서울특별시 마포구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,2,16,0,3,31,15.5,50.0,재배치가능(재배치2순위),37.56804931528112,126.9087295523896
경기,경기도 광명시내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,16,0,3,31,15.5,50.0,재배치가능(재배치2순위),37.46330571563253,126.87396808630368
부산,부산광역시 중구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,2,6,0,5,31,15.5,50.0,재배치가능(재배치2순위),35.11197757214567,129.03526001759192
울산,울산광역시 북구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,2,11,0,4,31,15.5,50.0,재배치가능(재배치2순위),35.63259564329719,129.34564634433124
경기,경기도 용인시기흥구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,4,28,0,7,63,15.75,33.33333333333333,재배치가능(재배치2순위),37.274295566113516,127.10352390815845
서울,서울특별시 광진구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,1,16,16.0,66.66666666666666,재배치가능(재배치2순위),37.54365429604052,127.06581523137655
부산,부산광역시 연제구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,1,6,0,2,16,16.0,33.33333333333333,재배치가능(재배치2순위),35.19204751651899,129.0836528368209
부산,부산광역시 기장군내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,1,6,0,2,16,16.0,50.0,재배치가능(재배치2순위),35.32072843171743,129.23790825909575
경기,경기도 구리시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,2,7,0,5,32,16.0,50.0,재배치가능(재배치2순위),37.607717078463665,127.13091817846771
경남,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,6,0,2,16,16.0,66.66666666666666,재배치가능(재배치2순위),35.20285874370189,128.56883974115047
경기,경기도 의왕시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,1,11,0,1,16,16.0,50.0,재배치가능(재배치2순위),37.395095786282354,126.98548695342747
충북,충청북도 청주시 서원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,1,16,16.0,33.33333333333333,재배치가능(재배치2순위),36.61856366771226,127.44188976557429
